/home/wenjun/anaconda2/bin/python2.7 /home/wenjun/AnacondaProjects/on_my_git/DCN/run_raw_mnist.py
/home/wenjun/anaconda2/lib/python2.7/site-packages/theano/gpuarray/dnn.py:135: UserWarning: Your cuDNN version is more recent than Theano. If you encounter problems, try updating Theano or downgrading cuDNN to version 5.1.
Pre-training layer 3, epoch 39, cost  0.0310390792452
Pre-training layer 3, epoch 40, cost  0.0302297434674
Pre-training layer 3, epoch 41, cost  0.0294037498049
Pre-training layer 3, epoch 42, cost  0.0284741853005
Pre-training layer 3, epoch 43, cost  0.0274068944731
Pre-training layer 3, epoch 44, cost  0.0266214845742
Pre-training layer 3, epoch 45, cost  0.0262012899861
Pre-training layer 3, epoch 46, cost  0.0257411123604
Pre-training layer 3, epoch 47, cost  0.0251794851915
Pre-training layer 3, epoch 48, cost  0.0246164085853
Pre-training layer 3, epoch 49, cost  0.0241816648249
Pre-training layer 4, epoch 0, cost  4.22798392421
Pre-training layer 4, epoch 1, cost  1.15319920064
Pre-training layer 4, epoch 2, cost  0.94869096179
Pre-training layer 4, epoch 3, cost  0.914356538066
Pre-training layer 4, epoch 4, cost  0.896758768346
Pre-training layer 4, epoch 5, cost  0.884723975588
Pre-training layer 4, epoch 6, cost  0.875766699073
Pre-training layer 4, epoch 7, cost  0.868836299175
Pre-training layer 4, epoch 8, cost  0.863140514215
Pre-training layer 4, epoch 9, cost  0.858478427458
Pre-training layer 4, epoch 10, cost  0.854362694183
Pre-training layer 4, epoch 11, cost  0.850866570446
Pre-training layer 4, epoch 12, cost  0.847773905585
Pre-training layer 4, epoch 13, cost  0.845030908495
Pre-training layer 4, epoch 14, cost  0.842556448628
Pre-training layer 4, epoch 15, cost  0.840313950428
Pre-training layer 4, epoch 16, cost  0.838268001059
Pre-training layer 4, epoch 17, cost  0.836405858557
Pre-training layer 4, epoch 18, cost  0.834711427342
Pre-training layer 4, epoch 19, cost  0.833133304921
Pre-training layer 4, epoch 20, cost  0.831683808612
Pre-training layer 4, epoch 21, cost  0.83033863384
Pre-training layer 4, epoch 22, cost  0.829077429421
Pre-training layer 4, epoch 23, cost  0.827898976083
Pre-training layer 4, epoch 24, cost  0.826818832374
Pre-training layer 4, epoch 25, cost  0.825799265777
Pre-training layer 4, epoch 26, cost  0.824813819596
Pre-training layer 4, epoch 27, cost  0.823908596101
Pre-training layer 4, epoch 28, cost  0.823057218541
Pre-training layer 4, epoch 29, cost  0.822250187701
Pre-training layer 4, epoch 30, cost  0.82152312199
Pre-training layer 4, epoch 31, cost  0.820799012498
Pre-training layer 4, epoch 32, cost  0.820113354584
Pre-training layer 4, epoch 33, cost  0.819478873116
Pre-training layer 4, epoch 34, cost  0.818863056973
Pre-training layer 4, epoch 35, cost  0.818303885806
Pre-training layer 4, epoch 36, cost  0.817727538213
Pre-training layer 4, epoch 37, cost  0.817238735626
Pre-training layer 4, epoch 38, cost  0.816735990317
Pre-training layer 4, epoch 39, cost  0.816234971021
Pre-training layer 4, epoch 40, cost  0.815772605208
Pre-training layer 4, epoch 41, cost  0.815327091053
Pre-training layer 4, epoch 42, cost  0.814926585423
Pre-training layer 4, epoch 43, cost  0.814517201545
Pre-training layer 4, epoch 44, cost  0.814128565477
Pre-training layer 4, epoch 45, cost  0.813752507247
Pre-training layer 4, epoch 46, cost  0.813400172613
Pre-training layer 4, epoch 47, cost  0.813058356055
Pre-training layer 4, epoch 48, cost  0.812738112033
Pre-training layer 4, epoch 49, cost  0.812418393329
Pre-training layer 5, epoch 0, cost  5.44063523342
Pre-training layer 5, epoch 1, cost  3.47301551499
Pre-training layer 5, epoch 2, cost  3.4611144311
Pre-training layer 5, epoch 3, cost  3.45720894396
Pre-training layer 5, epoch 4, cost  3.45475193632
Pre-training layer 5, epoch 5, cost  3.45273696614
Pre-training layer 5, epoch 6, cost  3.45094783404
Pre-training layer 5, epoch 7, cost  3.44938978181
Pre-training layer 5, epoch 8, cost  3.44807212946
Pre-training layer 5, epoch 9, cost  3.44695364707
Pre-training layer 5, epoch 10, cost  3.44595890156
Pre-training layer 5, epoch 11, cost  3.4450123762
Pre-training layer 5, epoch 12, cost  3.44405230631
Pre-training layer 5, epoch 13, cost  3.44302596628
Pre-training layer 5, epoch 14, cost  3.44187943958
Pre-training layer 5, epoch 15, cost  3.44054500982
Pre-training layer 5, epoch 16, cost  3.43893611313
Pre-training layer 5, epoch 17, cost  3.43692631163
Pre-training layer 5, epoch 18, cost  3.4343261453
Pre-training layer 5, epoch 19, cost  3.43084290805
Pre-training layer 5, epoch 20, cost  3.42603962802
Pre-training layer 5, epoch 21, cost  3.41940431667
Pre-training layer 5, epoch 22, cost  3.41097176084
Pre-training layer 5, epoch 23, cost  3.40273822673
Pre-training layer 5, epoch 24, cost  3.39727756739
Pre-training layer 5, epoch 25, cost  3.39424494261
Pre-training layer 5, epoch 26, cost  3.39235181837
Pre-training layer 5, epoch 27, cost  3.39101258763
Pre-training layer 5, epoch 28, cost  3.3899911153
Pre-training layer 5, epoch 29, cost  3.38916815833
Pre-training layer 5, epoch 30, cost  3.38847860859
Pre-training layer 5, epoch 31, cost  3.38788379544
Pre-training layer 5, epoch 32, cost  3.38735925551
Pre-training layer 5, epoch 33, cost  3.38688790082
Pre-training layer 5, epoch 34, cost  3.38645825587
Pre-training layer 5, epoch 35, cost  3.38606282964
Pre-training layer 5, epoch 36, cost  3.38569574482
Pre-training layer 5, epoch 37, cost  3.38535177843
Pre-training layer 5, epoch 38, cost  3.38502849044
Pre-training layer 5, epoch 39, cost  3.38472270643
Pre-training layer 5, epoch 40, cost  3.38443271201
Pre-training layer 5, epoch 41, cost  3.38415656874
Pre-training layer 5, epoch 42, cost  3.38389310454
Pre-training layer 5, epoch 43, cost  3.3836408904
Pre-training layer 5, epoch 44, cost  3.38339886039
Pre-training layer 5, epoch 45, cost  3.3831658826
Pre-training layer 5, epoch 46, cost  3.38294166307
Pre-training layer 5, epoch 47, cost  3.38272516639
Pre-training layer 5, epoch 48, cost  3.38251637089
Pre-training layer 5, epoch 49, cost  3.38231418258
The pretraining code for file multi_layer_km.pyc ran for 25.79m
Initial NMI for deep clustering: 0.51
ARI for deep clustering: 0.38
ACC for deep clustering: 0.55
... getting the finetuning functions
... finetunning the model
Fine-tuning epoch 1 ++++
Total cost: 2.10773, Reconstruction: 1.79458, Clustering: 0.31315,
Fine-tuning epoch 2 ++++
Total cost: 1.61587, Reconstruction: 1.30928, Clustering: 0.30658,
Fine-tuning epoch 3 ++++
Total cost: 1.47116, Reconstruction: 1.18036, Clustering: 0.29080,
Fine-tuning epoch 4 ++++
Total cost: 1.37518, Reconstruction: 1.09672, Clustering: 0.27846,
Fine-tuning epoch 5 ++++
Total cost: 1.30796, Reconstruction: 1.03725, Clustering: 0.27070,
Fine-tuning epoch 6 ++++
Total cost: 1.25647, Reconstruction: 0.99345, Clustering: 0.26302,
Fine-tuning epoch 7 ++++
Total cost: 1.21840, Reconstruction: 0.96007, Clustering: 0.25832,
Fine-tuning epoch 8 ++++
Total cost: 1.18944, Reconstruction: 0.93511, Clustering: 0.25433,
Fine-tuning epoch 9 ++++
Total cost: 1.16582, Reconstruction: 0.91528, Clustering: 0.25054,
Fine-tuning epoch 10 ++++
Total cost: 1.14779, Reconstruction: 0.90016, Clustering: 0.24763,
Fine-tuning epoch 11 ++++
Total cost: 1.13208, Reconstruction: 0.88670, Clustering: 0.24538,
Fine-tuning epoch 12 ++++
Total cost: 1.11773, Reconstruction: 0.87480, Clustering: 0.24293,
Fine-tuning epoch 13 ++++
Total cost: 1.10140, Reconstruction: 0.86081, Clustering: 0.24059,
Fine-tuning epoch 14 ++++
Total cost: 1.09366, Reconstruction: 0.85456, Clustering: 0.23911,
Fine-tuning epoch 15 ++++
Total cost: 1.08180, Reconstruction: 0.84439, Clustering: 0.23742,
Fine-tuning epoch 16 ++++
Total cost: 1.06873, Reconstruction: 0.83388, Clustering: 0.23485,
Fine-tuning epoch 17 ++++
Total cost: 1.06286, Reconstruction: 0.82797, Clustering: 0.23489,
Fine-tuning epoch 18 ++++
Total cost: 1.04659, Reconstruction: 0.81500, Clustering: 0.23159,
Fine-tuning epoch 19 ++++
Total cost: 1.04355, Reconstruction: 0.81118, Clustering: 0.23237,
Fine-tuning epoch 20 ++++
Total cost: 1.03800, Reconstruction: 0.80666, Clustering: 0.23134,
Fine-tuning epoch 21 ++++
Total cost: 1.03220, Reconstruction: 0.80133, Clustering: 0.23088,
Fine-tuning epoch 22 ++++
Total cost: 1.02556, Reconstruction: 0.79584, Clustering: 0.22972,
Fine-tuning epoch 23 ++++
Total cost: 1.02243, Reconstruction: 0.79299, Clustering: 0.22945,
Fine-tuning epoch 24 ++++
Total cost: 1.01180, Reconstruction: 0.78387, Clustering: 0.22793,
Fine-tuning epoch 25 ++++
Total cost: 1.00674, Reconstruction: 0.77954, Clustering: 0.22720,
Fine-tuning epoch 26 ++++
Total cost: 1.00763, Reconstruction: 0.77986, Clustering: 0.22777,
Fine-tuning epoch 27 ++++
Total cost: 1.00040, Reconstruction: 0.77364, Clustering: 0.22676,
Fine-tuning epoch 28 ++++
Total cost: 0.99282, Reconstruction: 0.76738, Clustering: 0.22544,
Fine-tuning epoch 29 ++++
Total cost: 0.99095, Reconstruction: 0.76526, Clustering: 0.22569,
Fine-tuning epoch 30 ++++
Total cost: 0.98266, Reconstruction: 0.75864, Clustering: 0.22402,
Fine-tuning epoch 31 ++++
Total cost: 0.97922, Reconstruction: 0.75557, Clustering: 0.22365,
Fine-tuning epoch 32 ++++
Total cost: 0.97233, Reconstruction: 0.74955, Clustering: 0.22278,
Fine-tuning epoch 33 ++++
Total cost: 0.97050, Reconstruction: 0.74769, Clustering: 0.22281,
Fine-tuning epoch 34 ++++
Total cost: 0.96166, Reconstruction: 0.74101, Clustering: 0.22065,
Fine-tuning epoch 35 ++++
Total cost: 0.95395, Reconstruction: 0.73403, Clustering: 0.21992,
Fine-tuning epoch 36 ++++
Total cost: 0.94797, Reconstruction: 0.73042, Clustering: 0.21755,
Fine-tuning epoch 37 ++++
Total cost: 0.94030, Reconstruction: 0.72283, Clustering: 0.21746,
Fine-tuning epoch 38 ++++
Total cost: 0.93980, Reconstruction: 0.72133, Clustering: 0.21847,
Fine-tuning epoch 39 ++++
Total cost: 0.92920, Reconstruction: 0.71412, Clustering: 0.21508,
Fine-tuning epoch 40 ++++
Total cost: 0.92308, Reconstruction: 0.70919, Clustering: 0.21389,
Fine-tuning epoch 41 ++++
Total cost: 0.92085, Reconstruction: 0.70624, Clustering: 0.21461,
Fine-tuning epoch 42 ++++
Total cost: 0.91815, Reconstruction: 0.70404, Clustering: 0.21412,
Fine-tuning epoch 43 ++++
Total cost: 0.90784, Reconstruction: 0.69578, Clustering: 0.21206,
Fine-tuning epoch 44 ++++
Total cost: 0.90396, Reconstruction: 0.69317, Clustering: 0.21079,
Fine-tuning epoch 45 ++++
Total cost: 0.89789, Reconstruction: 0.68772, Clustering: 0.21017,
Fine-tuning epoch 46 ++++
Total cost: 0.89841, Reconstruction: 0.68743, Clustering: 0.21097,
Fine-tuning epoch 47 ++++
Total cost: 0.88701, Reconstruction: 0.67948, Clustering: 0.20753,
Fine-tuning epoch 48 ++++
Total cost: 0.88549, Reconstruction: 0.67761, Clustering: 0.20788,
Fine-tuning epoch 49 ++++
Total cost: 0.88349, Reconstruction: 0.67467, Clustering: 0.20881,
Fine-tuning epoch 50 ++++
Total cost: 0.88196, Reconstruction: 0.67299, Clustering: 0.20897,
Average squared 2-D reconstruction error: 0.6730
NMI for deep clustering: 0.58
ARI for deep clustering: 0.43
ACC for deep clustering: 0.58
The training code for file multi_layer_km.pyc ran for 24.27m
... building the model
... getting the pretraining functions
... pre-training the model
Pre-training layer 0, epoch 0, cost  3.15096293177
Pre-training layer 0, epoch 1, cost  0.985934592431
Pre-training layer 0, epoch 2, cost  0.793955759591
Pre-training layer 0, epoch 3, cost  0.706533529746
Pre-training layer 0, epoch 4, cost  0.653124369302
Pre-training layer 0, epoch 5, cost  0.615432342154
Pre-training layer 0, epoch 6, cost  0.586332151139
Pre-training layer 0, epoch 7, cost  0.563028365329
Pre-training layer 0, epoch 8, cost  0.54360282626
Pre-training layer 0, epoch 9, cost  0.527072291522
Pre-training layer 0, epoch 10, cost  0.512667604914
Pre-training layer 0, epoch 11, cost  0.50012011556
Pre-training layer 0, epoch 12, cost  0.488985943185
Pre-training layer 0, epoch 13, cost  0.478849404785
Pre-training layer 0, epoch 14, cost  0.46981109426
Pre-training layer 0, epoch 15, cost  0.461603931156
Pre-training layer 0, epoch 16, cost  0.45412560373
Pre-training layer 0, epoch 17, cost  0.4472595426
Pre-training layer 0, epoch 18, cost  0.440931739661
Pre-training layer 0, epoch 19, cost  0.435082873244
Pre-training layer 0, epoch 20, cost  0.429670285908
Pre-training layer 0, epoch 21, cost  0.424601827546
Pre-training layer 0, epoch 22, cost  0.419848253205
Pre-training layer 0, epoch 23, cost  0.415386732379
Pre-training layer 0, epoch 24, cost  0.411046183728
Pre-training layer 0, epoch 25, cost  0.406955094837
Pre-training layer 0, epoch 26, cost  0.403130090662
Pre-training layer 0, epoch 27, cost  0.39953167751
Pre-training layer 0, epoch 28, cost  0.396112896938
Pre-training layer 0, epoch 29, cost  0.392853468625
Pre-training layer 0, epoch 30, cost  0.38973924421
Pre-training layer 0, epoch 31, cost  0.386743571852
Pre-training layer 0, epoch 32, cost  0.38390365379
Pre-training layer 0, epoch 33, cost  0.381180244102
Pre-training layer 0, epoch 34, cost  0.378569466986
Pre-training layer 0, epoch 35, cost  0.376054559486
Pre-training layer 0, epoch 36, cost  0.373639298884
Pre-training layer 0, epoch 37, cost  0.371317176759
Pre-training layer 0, epoch 38, cost  0.369067203257
Pre-training layer 0, epoch 39, cost  0.366898358613
Pre-training layer 0, epoch 40, cost  0.364805031173
Pre-training layer 0, epoch 41, cost  0.362793913181
Pre-training layer 0, epoch 42, cost  0.360851023744
Pre-training layer 0, epoch 43, cost  0.358965476446
Pre-training layer 0, epoch 44, cost  0.357131356255
Pre-training layer 0, epoch 45, cost  0.355315513781
Pre-training layer 0, epoch 46, cost  0.353571107507
Pre-training layer 0, epoch 47, cost  0.351885198738
Pre-training layer 0, epoch 48, cost  0.350259913217
Pre-training layer 0, epoch 49, cost  0.348663279443
Pre-training layer 1, epoch 0, cost  3.89502873517
Pre-training layer 1, epoch 1, cost  1.03089288634
Pre-training layer 1, epoch 2, cost  0.74591254661
Pre-training layer 1, epoch 3, cost  0.624045636755
Pre-training layer 1, epoch 4, cost  0.553311260588
Pre-training layer 1, epoch 5, cost  0.505410813969
Pre-training layer 1, epoch 6, cost  0.469044179877
Pre-training layer 1, epoch 7, cost  0.440538594561
Pre-training layer 1, epoch 8, cost  0.417061701945
Pre-training layer 1, epoch 9, cost  0.397028461986
Pre-training layer 1, epoch 10, cost  0.380103082488
Pre-training layer 1, epoch 11, cost  0.365127560153
Pre-training layer 1, epoch 12, cost  0.352418193578
Pre-training layer 1, epoch 13, cost  0.340734595497
Pre-training layer 1, epoch 14, cost  0.330596107235
Pre-training layer 1, epoch 15, cost  0.321664380253
Pre-training layer 1, epoch 16, cost  0.312943164529
Pre-training layer 1, epoch 17, cost  0.304908644481
Pre-training layer 1, epoch 18, cost  0.297702063792
Pre-training layer 1, epoch 19, cost  0.291279949051
Pre-training layer 1, epoch 20, cost  0.285111377631
Pre-training layer 1, epoch 21, cost  0.279530547615
Pre-training layer 1, epoch 22, cost  0.274809988175
Pre-training layer 1, epoch 23, cost  0.26951125605
Pre-training layer 1, epoch 24, cost  0.264848668442
Pre-training layer 1, epoch 25, cost  0.26081642385
Pre-training layer 1, epoch 26, cost  0.256592722005
Pre-training layer 1, epoch 27, cost  0.252714356865
Pre-training layer 1, epoch 28, cost  0.249039754918
Pre-training layer 1, epoch 29, cost  0.24585396421
Pre-training layer 1, epoch 30, cost  0.242849867348
Pre-training layer 1, epoch 31, cost  0.239467072358
Pre-training layer 1, epoch 32, cost  0.237177472178
Pre-training layer 1, epoch 33, cost  0.234014979851
Pre-training layer 1, epoch 34, cost  0.231406737158
Pre-training layer 1, epoch 35, cost  0.229067082569
Pre-training layer 1, epoch 36, cost  0.226776983848
Pre-training layer 1, epoch 37, cost  0.224902194814
Pre-training layer 1, epoch 38, cost  0.222369237647
Pre-training layer 1, epoch 39, cost  0.220184369596
Pre-training layer 1, epoch 40, cost  0.218475966168
Pre-training layer 1, epoch 41, cost  0.21667865083
Pre-training layer 1, epoch 42, cost  0.214880608198
Pre-training layer 1, epoch 43, cost  0.212924976215
Pre-training layer 1, epoch 44, cost  0.211232073122
Pre-training layer 1, epoch 45, cost  0.209739391452
Pre-training layer 1, epoch 46, cost  0.208119773617
Pre-training layer 1, epoch 47, cost  0.206590085657
Pre-training layer 1, epoch 48, cost  0.205215334743
Pre-training layer 1, epoch 49, cost  0.203950690226
Pre-training layer 2, epoch 0, cost  4.82012789601
Pre-training layer 2, epoch 1, cost  1.43065634017
Pre-training layer 2, epoch 2, cost  1.09211561077
Pre-training layer 2, epoch 3, cost  0.92562369408
Pre-training layer 2, epoch 4, cost  0.818563905863
Pre-training layer 2, epoch 5, cost  0.758376072341
Pre-training layer 2, epoch 6, cost  0.711239831921
Pre-training layer 2, epoch 7, cost  0.668833042925
Pre-training layer 2, epoch 8, cost  0.637520504106
Pre-training layer 2, epoch 9, cost  0.616893194902
Pre-training layer 2, epoch 10, cost  0.602023622976
Pre-training layer 2, epoch 11, cost  0.57927291476
Pre-training layer 2, epoch 12, cost  0.570290652338
Pre-training layer 2, epoch 13, cost  0.551707614427
Pre-training layer 2, epoch 14, cost  0.540571271417
Pre-training layer 2, epoch 15, cost  0.530409982412
Pre-training layer 2, epoch 16, cost  0.519502182968
Pre-training layer 2, epoch 17, cost  0.518530717916
Pre-training layer 2, epoch 18, cost  0.506098884014
Pre-training layer 2, epoch 19, cost  0.502958932702
Pre-training layer 2, epoch 20, cost  0.491415451146
Pre-training layer 2, epoch 21, cost  0.490590221482
Pre-training layer 2, epoch 22, cost  0.487151646648
Pre-training layer 2, epoch 23, cost  0.48230493787
Pre-training layer 2, epoch 24, cost  0.477066237617
Pre-training layer 2, epoch 25, cost  0.473901396592
Pre-training layer 2, epoch 26, cost  0.470773878258
Pre-training layer 2, epoch 27, cost  0.467251909706
Pre-training layer 2, epoch 28, cost  0.462656496389
